FIPS,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree,Urban_Percentage
31123,Morrill County,Nebraska,4562,0.23125822007891275,0.5602805786935554,0.20846120122753178,0.8077597544936431,0.0008768084173608067,0.1580447172292854,0.011179307321350284,0.022139412538360367,0.029750479846449136,0.8346129238643634,0.1944977607165707,0.05566218809980806,0.0
31125,Nance County,Nebraska,3366,0.22667855020796196,0.5632798573975044,0.21004159239453357,0.9376114081996435,0.00564468211527035,0.034759358288770054,0.0014854426619132501,0.020499108734402853,0.027848101265822784,0.9037974683544304,0.189873417721519,0.0679324894514768,0.0
31127,Nemaha County,Nebraska,7019,0.21911953269696538,0.5782875053426414,0.20259296196039323,0.9028351617039464,0.014674455050577006,0.03048867360022795,0.003704231371990312,0.048297478273258296,0.03169090514434556,0.8523985239852399,0.3047536357716518,0.09507271543303668,0.0
31129,Nuckolls County,Nebraska,4092,0.19672531769305962,0.5281036168132942,0.2751710654936461,0.9286412512218963,0.0019550342130987292,0.01466275659824047,0.0,0.05474095796676442,0.011920529801324504,0.8937086092715232,0.2682119205298013,0.0857615894039735,0.0
31131,Otoe County,Nebraska,15995,0.24063769928102532,0.5567989996874023,0.20256330103157236,0.8670209440450141,0.00700218818380744,0.08471397311659894,0.001437949359174742,0.03982494529540481,0.02962085308056872,0.8865293474298214,0.25647101713452425,0.07956616842872767,0.441176470588235
31133,Pawnee County,Nebraska,2553,0.23619271445358403,0.48021934978456715,0.2835879357618488,0.9400705052878966,0.0023501762632197414,0.020759890325107718,0.0,0.03681942812377595,0.07859531772575251,0.8076923076923077,0.2040133779264214,0.07692307692307693,0.0
31135,Perkins County,Nebraska,2860,0.2472027972027972,0.5146853146853146,0.2381118881118881,0.9223776223776223,0.0006993006993006993,0.0479020979020979,0.0038461538461538464,0.025174825174825177,0.050381679389312976,0.8692111959287532,0.2585241730279898,0.0366412213740458,0.0
31137,Phelps County,Nebraska,8966,0.23934865045728307,0.553312513941557,0.20733883560115993,0.9096587106848093,0.006245817532902075,0.06190051304929735,0.0005576622797233995,0.021637296453267903,0.016250820748522653,0.8855876559422193,0.26690741956664477,0.06516743269862114,0.608162355040143
31139,Pierce County,Nebraska,7301,0.2524311738118066,0.5543076290919052,0.19326119709628817,0.9532940693055746,0.0027393507738665934,0.022873578961786056,0.0016436104643199562,0.019449390494452816,0.026720647773279354,0.9178137651821863,0.22064777327935223,0.055870445344129556,0.0
31141,Platte County,Nebraska,34219,0.26099535345860486,0.5614424734796458,0.17756217306174932,0.7544931178584997,0.006633741488646658,0.21327332768345073,0.004441976679622432,0.021157836289780532,0.05124313707985537,0.8593491943043342,0.24577065571575235,0.07052626880328527,0.724224399346863
31143,Polk County,Nebraska,5182,0.22674642994982633,0.5488228483211115,0.22443072172906214,0.9069857197993053,0.0015438054805094559,0.06194519490544191,0.0,0.029525279814743344,0.01917732073374097,0.8821567537520845,0.18565869927737633,0.05030572540300167,0.0
31145,Red Willow County,Nebraska,10690,0.2215154349859682,0.5685687558465856,0.2099158091674462,0.9033676333021515,0.010664172123479887,0.058746492048643593,0.0,0.027221702525724978,0.026287262872628725,0.8772357723577235,0.24390243902439024,0.07235772357723577,0.69099233788077
31147,Richardson County,Nebraska,7850,0.21121019108280253,0.5470063694267516,0.24178343949044587,0.9118471337579618,0.0036942675159235667,0.021528662420382167,0.0005095541401273885,0.062420382165605096,0.016748942172073344,0.8661847672778561,0.20398448519040902,0.05059943582510578,0.525092110278237
